Comunidade,Tamanho,Densidade,Densidade Espacial,Fator escolha,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas
711,2,0.303059547981187,1666.66666665081,1010.19849326102,34.0174,-118.2262,"{'agressao leve': 0.5, 'vandalismo': 0.5}","{'força fisica e ameacas': 0.5, 'armas de fogo semiautomaticas': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Newton'},{1309}
712,1,0,0,0,34.1214,-118.2965,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1101}
713,1,0,0,0,34.2917,-118.4629,{'vandalismo': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Mission'},{1924}
714,7,0.537226244252167,4949.74746824703,18613.9396965412,34.2269142857143,-118.4393,"{'agressao leve': 0.143, 'roubo': 0.857}","{'força fisica e ameacas': 0.143, 'Indefinido': 0.857}","{'Manha': 0.429, 'Tarde': 0.0, 'Noite': 0.571, 'Madrugada': 0.0}",{'Mission'},{1987}
715,1,0,0,0,34.1199,-118.2579,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1133}
716,2,0.104291846872661,457.868546495981,95.5039126779333,34.1185,-118.36845,"{'vandalismo': 0.5, 'roubo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Hollywood'},{622}
717,4,0.425701318898262,1089.46942140719,1855.15427836947,34.276825,-118.4558,"{'vandalismo': 0.25, 'agressao grave': 0.25, 'agressao leve': 0.5}","{'Indefinido': 0.25, 'objetos cortantes': 0.25, 'força fisica e ameacas': 0.5}","{'Manha': 0.75, 'Tarde': 0.25, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1935}
718,3,0.507868311417364,573.120539925532,873.209282551763,34.0561,-118.410533333333,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{848}
719,1,0,0,0,34.2165,-118.516,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1006}
720,8,0.482291063275016,0,0,34.1439,-118.1955,"{'agressao leve': 0.5, 'agressao grave': 0.25, 'roubo': 0.25}","{'outros': 0.375, 'armas de fogo automaticas': 0.125, 'força fisica e ameacas': 0.25, 'Indefinido': 0.125, 'objetos contundentes': 0.125}","{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.25, 'Madrugada': 0.25}",{'Northeast'},{1109}
721,5,0.481063439307169,4166.66666667638,10022.1549855894,33.92652,-118.2543,"{'roubo': 0.8, 'agressao grave': 0.2}","{'Indefinido': 0.6, 'força fisica e ameacas': 0.2, 'objetos contundentes': 0.2}","{'Manha': 0.2, 'Tarde': 0.6, 'Noite': 0.2, 'Madrugada': 0.0}",{'Southeast'},{1864}
722,1,0,0,0,33.758,-118.2481,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Harbor'},{559}
723,2,0.393941306281348,0,0,34.1757,-118.4846,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1049}
724,2,0.181629635233234,520.579206295815,189.105222699031,34.30665,-118.5059,"{'roubo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Devonshire'},{1705}
725,1,0,0,0,34.2577,-118.5525,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1727}
726,1,0,0,0,34.1601,-118.6341,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2183}
727,38,0.0893441722907882,195.584940358293,664.026235136485,34.276752631579,-118.398328947368,"{'roubo': 0.5, 'vandalismo': 0.132, 'agressao grave': 0.132, 'agressao leve': 0.237}","{'Indefinido': 0.553, 'objetos contundentes': 0.026, 'outros': 0.053, 'armas de fogo': 0.105, 'força fisica e ameacas': 0.237, 'armas de fogo automaticas': 0.026}","{'Manha': 0.289, 'Tarde': 0.211, 'Noite': 0.395, 'Madrugada': 0.105}",{'Foothill'},"{1633, 1634, 1602, 1613, 1614, 1615}"
728,1,0,0,0,34.1629,-118.572,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2189}
729,4,0.346697079419592,1714.28571427753,2377.351401723,33.909575,-118.2827,"{'crime sexual': 0.25, 'roubo': 0.25, 'agressao leve': 0.25, 'agressao grave': 0.25}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.25, 'armas de fogo': 0.25}","{'Manha': 0.0, 'Tarde': 0.25, 'Noite': 0.75, 'Madrugada': 0.0}",{'Southeast'},"{1851, 1871}"
730,1,0,0,0,33.7659,-118.2491,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{529}
731,3,0.329564337000937,571.842755197754,565.37693545661,34.1866666666667,-118.506866666667,"{'crime sexual': 0.333, 'vandalismo': 0.667}","{'força fisica e ameacas': 0.333, 'Indefinido': 0.667}","{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1037}
732,2,0.510856028010304,1059.99788000671,1083.01261335915,34.2707,-118.48935,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Devonshire'},{1737}
733,5,0.144511211905504,327.479275302217,236.622134739298,34.2289,-118.52282,"{'agressao grave': 0.4, 'roubo': 0.6}","{'objetos contundentes': 0.2, 'força fisica e ameacas': 0.2, 'Indefinido': 0.6}","{'Manha': 0.0, 'Tarde': 0.6, 'Noite': 0.4, 'Madrugada': 0.0}",{'Devonshire'},"{1795, 1787}"
734,1,0,0,0,34.0834,-118.4308,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{806}
735,2,0.283419075533393,400.000000000364,226.735260426921,34.2084,-118.52855,"{'agressao grave': 0.5, 'agressao leve': 0.5}","{'objetos contundentes': 0.5, 'outros': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'West Valley'},"{1005, 1015}"
736,1,0,0,0,34.2781,-118.546,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1713}
737,4,0.337042094190185,974.111838356908,1313.26677590106,34.24565,-118.4071,"{'vandalismo': 0.25, 'roubo': 0.5, 'agressao leve': 0.25}","{'Indefinido': 0.75, 'força fisica e ameacas': 0.25}","{'Manha': 0.0, 'Tarde': 0.75, 'Noite': 0.25, 'Madrugada': 0.0}",{'Foothill'},"{1653, 1663}"
738,4,0.274400588719445,701.567986213769,770.042673775094,34.0442,-118.394525,"{'roubo': 0.75, 'vandalismo': 0.25}","{'Indefinido': 0.75, 'outros': 0.25}","{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{887}
739,2,0.172736761666284,520.579206294311,179.846332572168,34.2598,-118.40175,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Foothill'},{1654}
740,11,0.156790085100966,296.307697197431,511.039199656221,34.2523909090909,-118.475336363636,"{'agressao leve': 0.182, 'roubo': 0.727, 'agressao grave': 0.091}","{'força fisica e ameacas': 0.182, 'Indefinido': 0.636, 'armas de fogo': 0.091, 'outros': 0.091}","{'Manha': 0.091, 'Tarde': 0.273, 'Noite': 0.364, 'Madrugada': 0.273}","{'Mission', 'Devonshire'}","{1952, 1759}"
741,5,0.383497808940182,0,0,34.1267,-118.3316,"{'vandalismo': 0.4, 'roubo': 0.4, 'agressao leve': 0.2}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.2}","{'Manha': 0.2, 'Tarde': 0.2, 'Noite': 0.4, 'Madrugada': 0.2}",{'Hollywood'},{615}
742,10,0.243750329474265,424.502252523603,1034.72563915196,34.27326,-118.38849,"{'roubo': 0.7, 'agressao grave': 0.1, 'vandalismo': 0.1, 'agressao leve': 0.1}","{'Indefinido': 0.7, 'outros': 0.1, 'objetos contundentes': 0.1, 'força fisica e ameacas': 0.1}","{'Manha': 0.1, 'Tarde': 0.4, 'Noite': 0.5, 'Madrugada': 0.0}",{'Foothill'},"{1634, 1615}"
743,20,0.234915249694083,451.869961070307,2123.02289468173,34.186815,-118.465045,"{'roubo': 0.55, 'agressao leve': 0.2, 'vandalismo': 0.15, 'crime sexual': 0.05, 'agressao grave': 0.05}","{'Indefinido': 0.55, 'força fisica e ameacas': 0.2, 'outros': 0.1, 'armas de fogo': 0.05, 'objetos cortantes': 0.1}","{'Manha': 0.15, 'Tarde': 0.45, 'Noite': 0.25, 'Madrugada': 0.15}",{'Van Nuys'},"{923, 932, 931, 911}"
744,1,0,0,0,34.2503,-118.5457,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1765}
745,3,0.398109517831937,2572.47877713825,3072.3848567982,34.1362666666667,-118.3569,"{'agressao leve': 0.667, 'vandalismo': 0.333}","{'objetos cortantes': 0.333, 'Indefinido': 0.333, 'força fisica e ameacas': 0.333}","{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'N Hollywood'},{1587}
746,3,0.336329872276655,675.566023665756,681.639103361856,34.3037666666667,-118.4721,"{'roubo': 0.667, 'agressao grave': 0.333}","{'Indefinido': 0.333, 'força fisica e ameacas': 0.667}","{'Manha': 0.0, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.333}",{'Mission'},{1921}
747,10,0.162758147826142,323.52793731043,526.56807846658,34.30834,-118.47075,"{'roubo': 0.3, 'agressao leve': 0.4, 'vandalismo': 0.2, 'agressao grave': 0.1}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.3, 'objetos contundentes': 0.2}","{'Manha': 0.5, 'Tarde': 0.3, 'Noite': 0.1, 'Madrugada': 0.1}",{'Mission'},"{1921, 1913, 1911}"
748,9,0.432363510458671,3421.28664571251,13313.1555398307,33.7974222222222,-118.237344444444,"{'vandalismo': 0.111, 'agressao leve': 0.222, 'roubo': 0.667}","{'Indefinido': 0.778, 'força fisica e ameacas': 0.222}","{'Manha': 0.111, 'Tarde': 0.556, 'Noite': 0.222, 'Madrugada': 0.111}",{'Harbor'},{519}
749,2,0.679934942355873,0,0,33.9432,-118.3134,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'77th Street'},{1293}
750,3,0.26922515397883,2500.00000003543,2019.18865486984,34.2572,-118.6058,"{'roubo': 0.333, 'vandalismo': 0.333, 'crime sexual': 0.333}",{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'Devonshire'},"{1722, 1751}"
751,1,0,0,0,34.2827,-118.4694,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1709}
752,1,0,0,0,34.1304,-118.4172,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{998}
753,4,0.0757496772955338,295.495443950471,89.5347380861947,34.211025,-118.5255,"{'vandalismo': 0.5, 'roubo': 0.25, 'agressao leve': 0.25}","{'Indefinido': 0.75, 'outros': 0.25}","{'Manha': 0.25, 'Tarde': 0.5, 'Noite': 0.25, 'Madrugada': 0.0}",{'West Valley'},"{1004, 1005}"
754,6,0.270371146084723,507.206519619785,822.804048067468,33.9852166666667,-118.3392,"{'roubo': 0.167, 'agressao leve': 0.333, 'agressao grave': 0.5}","{'armas de fogo': 0.5, 'força fisica e ameacas': 0.333, 'armas de fogo automaticas': 0.167}","{'Manha': 0.167, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.167}",{'77th Street'},"{1232, 1231}"
755,3,0.46865268683491,581.597799276549,817.702113864677,34.0477333333333,-118.4265,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},"{836, 847}"
756,8,0.481747825987059,1016.5365100069,3917.71402985839,34.0355875,-118.5352,"{'roubo': 0.875, 'vandalismo': 0.125}","{'Indefinido': 0.875, 'força fisica e ameacas': 0.125}","{'Manha': 0.375, 'Tarde': 0.375, 'Noite': 0.125, 'Madrugada': 0.125}",{'West LA'},"{821, 822, 871}"
757,6,0.506772317551563,0,0,34.0446,-118.3867,"{'agressao leve': 0.667, 'crime sexual': 0.167, 'vandalismo': 0.167}","{'força fisica e ameacas': 0.5, 'outros': 0.333, 'Indefinido': 0.167}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.167, 'Madrugada': 0.5}",{'West LA'},{889}
758,1,0,0,0,34.0779,-118.5485,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{801}
759,2,0.435174838276472,501.885613226566,436.815981138318,34.1308,-118.44185,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{807}
760,3,0.308047000121643,655.357170854038,605.642431469379,34.1858,-118.633833333333,"{'roubo': 0.333, 'vandalismo': 0.667}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.333}",{'Topanga'},{2142}
761,1,0,0,0,34.2391,-118.5295,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1773}
762,1,0,0,0,34.128,-118.42,{'agressao grave': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West LA'},{808}
763,3,0.473007975797366,0,0,34.3172,-118.4848,"{'agressao leve': 0.667, 'vandalismo': 0.333}","{'força fisica e ameacas': 0.667, 'Indefinido': 0.333}","{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'Mission'},{1912}
764,7,0.516046012796537,0,0,34.043,-118.5078,"{'agressao leve': 0.429, 'roubo': 0.429, 'vandalismo': 0.143}","{'força fisica e ameacas': 0.714, 'explosivos e substancias quimicas': 0.143, 'Indefinido': 0.143}","{'Manha': 0.0, 'Tarde': 0.429, 'Noite': 0.571, 'Madrugada': 0.0}",{'West LA'},{824}
765,1,0,0,0,34.1585,-118.3582,{'crime sexual': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'N Hollywood'},{1559}
766,16,0.167006558690936,232.34975252793,620.862921318083,34.21115625,-118.42205625,"{'roubo': 0.812, 'agressao grave': 0.188}","{'Indefinido': 0.75, 'armas de fogo semiautomaticas': 0.125, 'força fisica e ameacas': 0.062, 'objetos cortantes': 0.062}","{'Manha': 0.25, 'Tarde': 0.375, 'Noite': 0.188, 'Madrugada': 0.188}",{'N Hollywood'},{1501}
767,13,0.433453377243803,1406.24881566852,7924.06287915603,34.1092461538462,-118.296107692308,"{'roubo': 0.769, 'vandalismo': 0.154, 'agressao leve': 0.077}","{'Indefinido': 0.769, 'outros': 0.077, 'força fisica e ameacas': 0.077, 'explosivos e substancias quimicas': 0.077}","{'Manha': 0.231, 'Tarde': 0.538, 'Noite': 0.077, 'Madrugada': 0.154}",{'Northeast'},{1141}
768,2,0.617503210523595,0,0,34.1413,-118.506,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'West Valley'},{1097}
769,4,0.359193977544186,1168.36211651563,1678.67454337276,34.217875,-118.485675,"{'roubo': 0.5, 'agressao grave': 0.25, 'agressao leve': 0.25}","{'Indefinido': 0.5, 'objetos cortantes': 0.25, 'força fisica e ameacas': 0.25}","{'Manha': 0.25, 'Tarde': 0.0, 'Noite': 0.25, 'Madrugada': 0.5}",{'West Valley'},{1008}
770,3,0.361681840137949,921.442675248998,999.807247097077,34.1291,-118.350766666667,"{'roubo': 0.667, 'vandalismo': 0.333}","{'Indefinido': 0.667, 'força fisica e ameacas': 0.333}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.667, 'Madrugada': 0.333}",{'N Hollywood'},{1599}
771,4,0.210369316457128,501.681014299036,422.153168230427,34.323275,-118.4815,"{'agressao leve': 0.25, 'roubo': 0.5, 'vandalismo': 0.25}","{'força fisica e ameacas': 0.25, 'Indefinido': 0.75}","{'Manha': 0.25, 'Tarde': 0.0, 'Noite': 0.25, 'Madrugada': 0.5}",{'Mission'},{1901}
772,20,0.379097415780102,923.675255225386,7003.25804551941,34.2084,-118.508605,"{'roubo': 0.65, 'agressao grave': 0.05, 'agressao leve': 0.1, 'vandalismo': 0.2}","{'Indefinido': 0.65, 'armas de fogo': 0.05, 'força fisica e ameacas': 0.2, 'outros': 0.05, 'objetos cortantes': 0.05}","{'Manha': 0.3, 'Tarde': 0.5, 'Noite': 0.15, 'Madrugada': 0.05}",{'West Valley'},"{1017, 1006}"
773,4,0.625402974249423,0,0,34.1227,-118.3181,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.25, 'Madrugada': 0.25}",{'Hollywood'},{627}
774,8,0.494498142023255,0,0,34.0405,-118.4139,"{'roubo': 0.625, 'agressao leve': 0.375}","{'Indefinido': 0.625, 'força fisica e ameacas': 0.375}","{'Manha': 0.5, 'Tarde': 0.25, 'Noite': 0.125, 'Madrugada': 0.125}",{'West LA'},{885}
775,2,0.439949156563699,420.70316191125,370.176002493071,34.15815,-118.5109,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'West Valley'},{1077}
776,4,0.215278502592404,461.020824572881,396.991491111861,34.178775,-118.653375,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.5, 'Madrugada': 0.0}",{'Topanga'},{2161}
777,8,0.475594847666343,0,0,34.0828,-118.2365,"{'roubo': 0.5, 'vandalismo': 0.25, 'agressao leve': 0.25}","{'Indefinido': 0.75, 'força fisica e ameacas': 0.25}","{'Manha': 0.625, 'Tarde': 0.375, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1186}
778,1,0,0,0,34.2447,-118.3672,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1655}
779,1,0,0,0,34.2126,-118.6262,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2111}
780,6,0.371133422696216,943.194794152844,2100.30667333919,34.24495,-118.273633333333,"{'roubo': 0.667, 'vandalismo': 0.333}","{'Indefinido': 0.833, 'força fisica e ameacas': 0.167}","{'Manha': 0.167, 'Tarde': 0.5, 'Noite': 0.333, 'Madrugada': 0.0}",{'Foothill'},"{1659, 1669}"
781,1,0,0,0,34.1403,-118.5025,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West Valley'},{1097}
782,3,0.360487840193247,1150.44748327037,1244.16698549968,34.2147333333333,-118.566633333333,"{'agressao grave': 0.667, 'vandalismo': 0.333}","{'outros': 0.333, 'Indefinido': 0.333, 'objetos cortantes': 0.333}","{'Manha': 0.0, 'Tarde': 0.667, 'Noite': 0.333, 'Madrugada': 0.0}",{'Topanga'},{2129}
783,2,0.381517144558248,10000.0000003786,7630.34289145383,34.21025,-118.5044,"{'roubo': 0.5, 'agressao leve': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'West Valley'},{1007}
784,2,0.139624604528584,370.370370369772,103.425632983969,34.2193,-118.38645,"{'roubo': 0.5, 'golpes': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1685}
785,1,0,0,0,34.2458,-118.6238,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Devonshire'},{1761}
786,5,0.204229496228511,665.932374650676,680.015166985818,34.14102,-118.43042,"{'agressao leve': 0.2, 'roubo': 0.6, 'vandalismo': 0.2}","{'força fisica e ameacas': 0.2, 'Indefinido': 0.6, 'objetos contundentes': 0.2}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.6, 'Madrugada': 0.4}",{'Van Nuys'},{994}
787,2,0.621681683497955,10000.0000003786,12433.6336704298,34.23575,-118.52,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},"{1787, 1775}"
788,2,0.558104537429732,703.597544726734,785.361964472819,34.25415,-118.55995,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Devonshire'},"{1763, 1764}"
789,2,0.323314077332761,0,0,34.2661,-118.6153,"{'agressao grave': 0.5, 'roubo': 0.5}","{'objetos cortantes': 0.5, 'Indefinido': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Devonshire'},{1721}
790,5,0.334276786444573,784.804922588766,1311.71033754427,34.1092,-118.24278,"{'roubo': 0.8, 'agressao leve': 0.2}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.2}","{'Manha': 0.6, 'Tarde': 0.0, 'Noite': 0.4, 'Madrugada': 0.0}",{'Northeast'},{1134}
791,1,0,0,0,34.1354,-118.282,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1101}
792,2,0.537331082446603,1249.99999999181,1343.32770610771,34.1249,-118.2038,{'roubo': 1.0},"{'Indefinido': 0.5, 'outros': 0.5}","{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1117}
793,3,0.34402089274863,1315.58702896289,1357.76827257699,34.0936666666667,-118.2401,"{'vandalismo': 0.333, 'roubo': 0.667}","{'outros': 0.333, 'Indefinido': 0.667}","{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'Northeast'},{1176}
794,1,0,0,0,34.0964,-118.4206,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{808}
795,5,0.243189190350883,506.530412220982,615.913604180597,34.20958,-118.38062,"{'roubo': 0.6, 'agressao grave': 0.2, 'agressao leve': 0.2}","{'Indefinido': 0.6, 'armas de fogo': 0.2, 'força fisica e ameacas': 0.2}","{'Manha': 0.0, 'Tarde': 0.6, 'Noite': 0.2, 'Madrugada': 0.2}","{'Foothill', 'N Hollywood'}","{1505, 1685}"
796,1,0,0,0,34.2864,-118.5398,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Devonshire'},{1714}
797,2,0.269565794990517,1250.00000000291,673.914487477863,34.2537,-118.5452,"{'agressao grave': 0.5, 'roubo': 0.5}","{'armas de fogo': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1765}
798,2,0.358641662207591,0,0,33.7642,-118.2902,"{'roubo': 0.5, 'agressao leve': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{521}
799,2,0.340696120611144,1111.11111110931,757.102490245763,34.28995,-118.5227,"{'roubo': 0.5, 'agressao leve': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1715}
800,1,0,0,0,34.0534,-118.494,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{824}
801,3,0.312737617707556,740.797197485709,695.025452238344,34.2777333333333,-118.532133333333,"{'roubo': 0.667, 'vandalismo': 0.333}",{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'Devonshire'},{1714}
802,2,0.648388904659684,9999.99999966803,12967.7780927632,34.2519,-118.48715,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1758}
803,1,0,0,0,34.2518,-118.5629,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1763}
804,1,0,0,0,34.1453,-118.2013,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1109}
805,1,0,0,0,34.1827,-118.5622,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1041}
